https://doi.org/10.1016/j.watres.2017.03.045,https://w3id.org/linkflows/superpattern/terms/UniversalContext,http://purl.org/np/RAPGRgvoKh51FM_1zAOnlYXX7CEp7BdU7EeNou1CzYrxI#novel-process-of-electrolysis-filter-and-bioelectrochemical-system,https://w3id.org/linkflows/superpattern/terms/canGenerallyQualifier,https://w3id.org/linkflows/superpattern/terms/contributesTo,http://purl.org/np/RAxiu3E3ggutk_P6pwsYjwFfKGYK1J_Mu-3NqMi-I4P6I#treatment-of-particulate-rich-wastewater
https://doi.org/10.1016/j.trc.2009.04.019,http://www.wikidata.org/entity/Q748329,http://purl.org/np/RA3j0zGg0vhaAlqG37dF6-skRrn2cyY-WDts4Jb3FqfFI#application-multi-agent-paradigm,https://w3id.org/linkflows/superpattern/terms/canQualifier,https://w3id.org/linkflows/superpattern/terms/contributesTo,http://purl.org/np/RA73A57dse195NrcR_fbHkH7nai7Z0-gJMYYjk_aE0oNQ#improvement-management-bus-networks
https://doi.org/10.1007/s00701-011-0993-6,http://www.wikidata.org/entity/Q42490,http://www.wikidata.org/entity/Q1995526,https://w3id.org/linkflows/superpattern/terms/mostlyNotQualifier,https://w3id.org/linkflows/superpattern/terms/causes,http://purl.org/np/RAslI8WJRFOfHu08Qf-L3vqrawwUkd_WodFDg-GwOnD-w#permanent-neurological-deficit
https://doi.org/10.1111/J.1439-0418.1985.TB01976.X,http://www.wikidata.org/entity/Q1256962,http://www.wikidata.org/entity/Q165091,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/is-necessary-and-sufficient-for,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17177
https://doi.org/10.3109/14397595.2014.939393,https://w3id.org/linkflows/superpattern/terms/UniversalContext,http://purl.org/np/RAVYczMihUbgryLu1x8xhoqR6LQe4fSoWmF3SCQHfR5xE#obesity-with-metabolic-abnormality,https://w3id.org/linkflows/superpattern/terms/canSometimesQualifier,https://w3id.org/linkflows/superpattern/terms/cooccursWith,http://www.wikidata.org/entity/Q1777118
https://doi.org/10.1371/journal.pone.0151811,http://purl.org/np/RAGFv-N3UhvlFu0IuJyd4P9OnkM6e_pfwxqbDoUeyWTrw#montaine-environments-throughout-north-america,http://purl.org/np/RAGKSTnihhdbVVxKPeG9hJiQuAY17x9kY6MWBgDLlXLvM#ponderosa-pine-populations,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/includes,http://purl.org/np/RA5Wd-1dDC2_Bxw5DJDQ-9BzcqmNKH6nKML6sKOXB1f4I#potential-adaptations-to-pleistocene-climates-with-discrete-temporary-glacial-refugia
https://doi.org/10.1093/cid%2Fcir376,http://purl.org/np/RAAJNQ3syAEFTHmH7S_7yP4cFi1uomTvVheC1x1mk3goc#pregnant-african-women-in-muheza-tanzania,http://purl.org/np/RAUz7t1f8iyEusAA3O6eEsn3SUkRBRxx2rFBMpxhElMT4#intermittent-preventive-treatment-with-sulfadoxine-pyrimethamine,https://w3id.org/linkflows/superpattern/terms/generallyNotQualifier,https://w3id.org/linkflows/superpattern/terms/contributesTo,http://purl.org/np/RAuvfRxZdx6uvOoHlUqhAJYkk_Psdu5rVpOLUQVwhsxq4#overall-pregnancy-outcome
https://doi.org/10.22037/IJPR.1999.1147,http://purl.org/np/RA5F9wQ0HnbxQ7JsEMEI5M7cXC90QL9OrFUW5URlU5Jww#menopausal-women,http://purl.org/np/RAY86c-LCmeLEH15E3vYNCl2Nw9rneePMVifncmwEi_us#intake-licorice-roots,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/decreases,http://purl.org/np/RAOk9r1zeu4V4hjyw8zVy1TZS9l8iaL_DzhwLza9m42kQ#frequency-of-vasomotor-hot-flashes
https://doi.org/10.1016/j.ijbiomac.2014.01.073,https://w3id.org/linkflows/superpattern/terms/UniversalContext,http://purl.org/np/RAvXeq2QNrVJneUqdWgXSV6TuGFRnogSA_qAU7VrG-TDE#new-series-of-chitosan-based-polyurethane-elastomers,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/isSameAs,http://purl.org/np/RAd1JfSbZHuQqxR-grNt_XXrcXo3Vc8MxTjyOKNY1Pxj8#synthesizable-material
https://doi.org/10.1016/j.funeco.2019.100869,http://purl.org/np/RAMxdNOFmzNUvYNtv4piXyqiI-neOQhFQyKbdo5bbeN38#caladenia-orchids,http://purl.org/np/RA9YI6VwCyteqdgIgw-DNsbYki5_MbxW5-dZk2c5N67mY#mychorrhizal-specificity,https://w3id.org/linkflows/superpattern/terms/generallyNotQualifier,https://w3id.org/linkflows/superpattern/terms/inhibits,http://purl.org/np/RAhHeU_4USKBlrqOjFoyJS_Ynp16Glga-j0itFG3R43ZQ#distribution-at-landscape-level
https://doi.org/10.1021/es3050604,http://purl.org/np/RAO5HvPCDNtGiGB6ik--5s9PDDylhxbFLXIZVhTtfdszo#coal-fired-power-plants-configured-with-multiple-stages-or-steps,http://purl.org/np/RAxHFO9DcoOpprnh5Ei9v_ql3gwFNBad6Jos8zK3UAD38#polymer-membrane-systems-for-post-combustion-carbon-dioxide,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/isNecessaryAndSufficientFor,http://purl.org/np/RAsuj088p6kk9MzRdtH73vO6MKJwMJr5Lspjfjexfks-I#capture-targets-of-90-percent-CO2-removal-efficiency
https://doi.org/10.1103/PhysRevE.79.056403,http://purl.org/np/RA46TpxRO-M6u4nyWMmYuf39jeGQzNJ-fxTCaiR8lDTsE#dense-hydrogen-plasma,http://purl.org/np/RAoj4YeDDMSZbiAjNSPjeSHBqNmJLkWCW_nnC7r4cJ-3c#quantum-diffraction-effect,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/isLargerThan,http://purl.org/np/RA-UQc0crk19IVY2GnYrVreA7YdDG2dW85ackGErOza9Q#electron-ion-correlation-effect
https://doi.org/10.20473/FMI.V55I1.12546,http://purl.org/np/RA62-wYXMti69jXWIwzlyGtyNNGt0r0qiATiOhVk6j76M#pediatric-patients-with-general-anesthesia,http://purl.org/np/RAVVzsORND1iQQgOygPVhmkivWO5Dvr8KMgomcqQ2ONMI#preoperative-anexiety-and-preoperative-pain-in-routine-care-of-anesthetist,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/decreases,http://purl.org/np/RAjDqY7qQFKfATxutIxS-w71TzBeBLSkG8BUEVHOB9BQc#incidence-of-emergence-agitation
https://doi.org/10.1117/12.451638,http://purl.org/np/RAOY22JDebpcxAOjjqR3pSjKtoYimSCkOjTOrvif9daQ4#laser-applications,http://purl.org/np/RANy9LgvkkgZhugv4KSZuQcTL2oqSnVt3lvD9z46gqcko#information-about-relative-strength-of-individual-modes-of-a-laser-beam,https://w3id.org/linkflows/superpattern/terms/sometimesQualifier,https://w3id.org/linkflows/superpattern/terms/isNecessaryFor,http://purl.org/np/RAQuNb5VMbsFeYEl-xrxyOZFZogcyKGvELxLJ-Wz3chfQ#evaluation-of-beam-quality
https://doi.org/10.1093/nar%2Fgkt1337,http://www.wikidata.org/entity/Q134351,http://www.wikidata.org/entity/Q62687376,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/prevents,http://purl.org/np/RAPSeZepGIzKXmxnJq8oKzp729iMsc_PwQC_vTBcH1GdU#reverse-transcription-DIRS1-retrotransposon
https://doi.org/10.1046/j.0022-3042.2001.00660.x,http://purl.org/np/RA76sZUXO2bNn-TJxgNNFpMgG_GT_RUkkBMGWZUn6MIhM#rat-brain-endothelial-cells,http://purl.org/np/RAUGjdWGZQzMHkzp0WfrZScEq56ZtduaIUki1ngsK3FBk#transient-oxidative-stress,https://w3id.org/linkflows/superpattern/terms/canGenerallyQualifier,https://w3id.org/linkflows/superpattern/terms/contributesTo,http://purl.org/np/RAjHLq5-D4COUpM0xkHZA2_uW_hWxCmidIi_juTt5x8iY#pgp-expression
https://doi.org/10.1016/J.MATDES.2013.08.041,http://purl.org/np/RAfvUvBO6sneqIIJLbtOHhFMPIQ-2DKKw9fDRfhTyv8oo#ferrite-pearlite-railway-wheel-steel,http://purl.org/np/RAOd8jR0sxds4OOozaRvPh6WzvwrmaePywBmQb1gGfYbA#laser-dispersed-treatment,https://w3id.org/linkflows/superpattern/terms/canGenerallyQualifier,https://w3id.org/linkflows/superpattern/terms/contributesTo,http://purl.org/np/RA05Uk113USA9oIxV6xwwb-qA5RK42rG7Z6XEdOWQyUow#rolling-contact-wear-and-fatigue-resistance
https://doi.org/10.2145/20060106,http://purl.org/np/RApbOfSOqVU1JqhEi7PVCCz6piezh_4q5FyJCJOoOwwag#corporate-jets,http://purl.org/np/RA1lhZSON6x5G8QbV8DlKV6XL85Unm9UHo6qHGxDfr-I8#average-price-level,https://w3id.org/linkflows/superpattern/terms/sometimesQualifier,https://w3id.org/linkflows/superpattern/terms/isLargerThan,http://purl.org/np/RAuixkPf-gZ8TFTiyzmyvEIvoP9ajgUStR6wWCoQnopjE#general-price-level-of-GDP-deflator
https://doi.org/10.1371/journal.pone.0033968,http://purl.org/np/RAgBwj6T54Rjf1UPtl45Z8iIxtAOkXyfngsxVaBlaCFWw#DMET-array,http://purl.org/np/RAfCqYARchfksXXwP6j6CcRMAWpH8DLvk0Uvt3bYvB0gE#SNP-call-rate-required-for-saliva-derived-DNA,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/isSmallerThan,http://purl.org/np/RAHzJYFEOvk7puqiZtIEDxBZmjPrvibWE2en9tzR-VOpQ#SNP-call-rate-required-for-blood-derived-DNA
https://doi.org/10.1159/000223750,http://purl.org/np/RA210k7OQAWSfLyRerh34RlzTveEscUJu2Wg_g7ABRHCE#patients-with-operation-of-cataract-phacoemulsification-at-department-ophthalmology-and-neurosurgery-siena-university,http://purl.org/np/RAdlXgl9wHI6FZz_OWdZTcTEu4eSvpyW7MkNFVsjoVY6c#posterior-luxations-of-IOLs,https://w3id.org/linkflows/superpattern/terms/sometimesQualifier,https://w3id.org/linkflows/superpattern/terms/isCausedBy,http://purl.org/np/RA-wRCDhwJpxOWRCCEDmD1Aa09yMSJgEo5y0meYN-lHaw#high-prevalence-of-pseudoexfoliation
https://doi.org/10.3390/EN11092229,http://purl.org/np/RAZhsMDhYIvGmSLlMEQ4UzkY4o2znHA_Jx1XmtYoiMlIk#biodiesel-transeterification-reactions,http://purl.org/np/RAoB2omNNAswAeJuZWzmxyoR6ODC89h0_ZQDHrK9cNKAs#use-of-ultrasound-irradiation,https://w3id.org/linkflows/superpattern/terms/mostlyNotQualifier,https://w3id.org/linkflows/superpattern/terms/requires,http://purl.org/np/RAAV4NBii_E3kSkWsd1nW1eSL8v4idDwci0oyOQScPx_M#additional-heating-as-catalyst-for-chemical-reaction
https://doi.org/10.1080/17415971003624306,http://purl.org/np/RArgoOxfmD0MnYHYnzEeCa688SgKq4j7-uRvVPfFrHeeo#detection-of-holes-with-global-optimization-techniques-and-parameter-identification-techniques,http://purl.org/np/RA4k6ukCMd2Ka4ssGmW3Xy5Skvn_N5r96e8IsBESsVQ88#accuracy-of-direct-model-application-to-detect-holes-in-a-plate,https://w3id.org/linkflows/superpattern/terms/mostlyNotQualifier,https://w3id.org/linkflows/superpattern/terms/isSameAs,http://purl.org/np/RA8fUIEeKxFomxD_31RkFymQ7rq5TS0M1wfC8DIv7zIAc#accuracy-of-inverse-model-application-to-detect-holes-in-a-plate
https://doi.org/10.1016/j.jocs.2018.06.006,http://purl.org/np/RAT76ejXNXgnhiovDnRYl_d3gJSOddtKF9fo_EUonT82c#ventricular-septal-defect-and-left-ventricular-outflow-tract-obstruction,http://purl.org/np/RALniaMb0i9eAfw1WMikBIoeI6eMPoZivY9zye_3PDktg#transposition-of-great-arteries-with-Lecompte-procedure-and-rastelli-repair,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/contributesTo,http://www.wikidata.org/entity/Q179661
https://doi.org/10.1016/J.CRTE.2010.04.008,http://purl.org/np/RALb7mAejqJsK9875z2x7Bop4gpfSNlocOHYRk6Y7wm4g#low-Mach-number-applications,http://purl.org/np/RAhRj6HK4C3JrZ8itlvvxOzPdzWJ6sBil3nvMZk1ZN3Bw#improved-entropy-consistent-Euler-flux,https://w3id.org/linkflows/superpattern/terms/canGenerallyQualifier,https://w3id.org/linkflows/superpattern/terms/increases,http://purl.org/np/RATBT48NR1jvyNa2uLiCreb5Sxmg1rnXC2CJdkssP6HEQ#low-speed-accuracy
https://doi.org/10.1111/j.1365-2249.2008.03626.x,http://purl.org/np/RA5m3TFpLs_XQ8Ohf-CUZ8RIcl5bIEVh3FTXZY43h-i7Y#geoscience-approaches-to-create-realistic-stochastic-fault-networks,http://purl.org/np/RAItWNvYr3rJMf5vEwj-dNPMG8Y7LBsh_WrzK3BU_LnvA#new-method-to-create-realistic-stochastic-fault-networks-based-on-binary-trees,https://w3id.org/linkflows/superpattern/terms/canGenerallyQualifier,https://w3id.org/linkflows/superpattern/terms/contributesTo,http://purl.org/np/RAmdXV-F87ifp8nec-5ytbr4mDQEkA5b0cU85f7ij0Ca8#creation-of-variety-of-model-topologies
https://doi.org/10.1016/J.IJGGC.2011.11.018,http://www.wikidata.org/entity/Q911427,http://purl.org/np/RAN9HttCNq6In-yIBKCBc19EiyQbDBsLF5imzt4ap5rZw#IL-12-TLR-cell,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/contributesTo,http://purl.obolibrary.org/obo/MP_0008086
https://doi.org/10.4236/CE.2015.621236,http://purl.org/np/RA4vFIjPqk9lBMQtN4iVYylNurN3ohr1s6W5-5UzGZ744#steel-plants-in-thailand,http://www.wikidata.org/entity/Q3588927,https://w3id.org/linkflows/superpattern/terms/frequentlyQualifier,https://w3id.org/linkflows/superpattern/terms/isCausedBy,http://www.wikidata.org/entity/Q383973
https://doi.org/10.20546/IJCMAS.2017.602.116,http://purl.org/np/RAofu9QkWdrqv_vBWf-xiZgWRcFqU9FxErDhRQXWQO-KY#japanese-higher-level-education-curricula,http://purl.org/np/RA1NHj7xXjKJnwpRAQbLN-xU04p92V1qQAAL7R7Q5WQxQ#excellence-of-curriculum,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/requires,http://purl.org/np/RAFcW9vZYHAfeMv6aKH5K5XYDRoKYgh3KKzWMicISVuqk#CLIGAL-L1-japanese-L2-english
https://doi.org/10.1109/cvpr.2016.90,http://purl.org/np/RAeOHz6q5V2-7GsEzqPCNNkxh1Xv7rmjcYx22vCviAYwk#caprine-animals-at-farm-in-wayanad-district-kerala-south-india,http://purl.org/np/RAeaQ4iKBC7UB89aK2fZsS4zA9Ep-NPAhiHSRGszhDWGs#gastrointestinal-nematode,https://w3id.org/linkflows/superpattern/terms/mostlyQualifier,https://w3id.org/linkflows/superpattern/terms/isSameAs,http://purl.org/np/RABzhwfHYXXZuS7tWG-DkYEgtzXaxJUePQo1FgDEuIZvw#strongylosis
https://doi.org/10.1134/S1070328414110013,http://purl.org/np/RAJT8G-4LNXdsv-AT2LJ03Ew5fxy04lwb_BgYdPwn8Sxo#very-deep-neural-networks,http://purl.org/np/RAzAGqw_uA1pyc3gmoO9gwJIU2Hwg8NDbmxJUKnte34c8#performance-of-training-with-explicit-reformulation-of-layers-with-learning-residual-functions-with-reference-to-input-layers,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/isLargerThan,http://purl.org/np/RA-NaQArRXvr-H7Pc7HAJubhbjx0c7pQYZ7DHwneTDl_8#performance-of-training-with-learning-unreferenced-functions
https://doi.org/10.1145/2064713.2064722,https://w3id.org/linkflows/superpattern/terms/UniversalContext,http://purl.org/np/RAX6399mtmm11SjmdGZLMgESJ0roLwH8Lt0tL9DBwqY9A#hydrothermal-method-for-novel-1D-chain-like-coordination-polymer,https://w3id.org/linkflows/superpattern/terms/canGenerallyQualifier,https://w3id.org/linkflows/superpattern/terms/enables,http://purl.org/np/RABNsA3884chvqYMMLnIW05KcANjtTcXMKmVORoX_cqAM#synthesis-of-Pb-CDCA-2-DMF-DMF-2H2O-n
https://doi.org/10.12989/CSM.2012.1.2.205,http://purl.org/np/RAzcTb5fZc9_hMej19bNffqDb1yDWIJKKXsc8-y1-gTgQ#web-representations-of-people,http://purl.org/np/RAjeVY6PTFPQwqpQue08Z_CXSC3twPSDBLsYQkpbWwLuY#activity-assigning-NDC-labels,https://w3id.org/linkflows/superpattern/terms/canQualifier,https://w3id.org/linkflows/superpattern/terms/contributesTo,http://purl.org/np/RArbPLMmSerQeDr8NMKUAGDqivM9TXQLWCvh-UHVlNiA4#people-directory-service
https://doi.org/10.1186/gb-2003-4-2-r15,http://purl.org/np/RAj1B3toOF_OvKiyK7r0y2DtN_hVYnij17CYUkD2rnvL4#magneto-electro-elastic-cantilever-beam-in-thermal-environment,http://www.wikidata.org/entity/Q858318,https://w3id.org/linkflows/superpattern/terms/generallyQualifier,https://w3id.org/linkflows/superpattern/terms/increases,http://purl.org/np/RAvawho8-TF1R3DtPXtiXYU-PZ36FqcdyCsDZ_VWLOmu4#electric-potential-observed-at-volume-fraction-of-BaTiO3-0.2
,http://www.wikidata.org/entity/Q2696072,http://purl.org/np/RAaq-nYfLjPYsXnnHA9utEY_VDXLaV48WEnyAGmgZWOFA#molecular-mechanism-symbiosis,https://w3id.org/linkflows/superpattern/terms/sometimesQualifier,https://w3id.org/linkflows/superpattern/terms/isSameAs,http://purl.org/np/RAypc_9OsKRDqKfR31ctzeUk4B6KMPcGS0FubqTBq7kBw#molecular-mechanism-pathogenesis
